ID,Grupo,Área,"Nombre del
Activo",Descripción del Activo,Formato,Serie / Subserie,El activo de información está relacionado con el manejo de recursos de origen gubernamental,"Idioma de la información
(o tecnología asociada)","Fecha de generación del
activo de información",Fecha de determinación de clasificación de sensibilidad (y transparencia),Fecha de última revisión y actualización,Duración (años) status de clasificado o reservado,Dias transcurridos desde la última revisión,"Propietario (responsable) del activo 
(área o cargo)","Custodio del
Activo",Localización del Activo,Plazo de la Clasificacion o la Reserva
407,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Inventario Documental archivo de gestión,Inventario Documental de la información archivo de gestión FDN,Xlsx/ PDF,Instrumentos Archivísticos / Inventario Documental de archivo de gestión,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección Administrativa,Iron Mountain,"Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=8046308&objAction=browse&viewType=1
Pegaso:  Administración del sistem...  01 Administración sistema...  02 Gestión de archivo  Procesos de Gestión Documental
Custodia Documental",Maximo que determine la ley
408,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Control prestamo documental,Registro de prestamos documentales,Xlsx / PDF,Instrumentos Archivísticos / Control  prestamo documental,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección Administrativa,"Dirección Administrativa
Iron Mountain","Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=8045781&objAction=browse&viewType=1
Pegaso:Administración del sistem...  01 Administración sistema...  02 Gestión de archivo  INSTRUMENTOS DE CONTROL 
Instrumentos de Control de Gestión Documental",Maximo que determine la ley
409,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Tabla de Retención Documental,Tabla de retención documental de la FDN,Xlsx /PDF,Instrumentos Archivísticos / Tabla de Retención Documental,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección Administrativa,Dirección Administrativa,"Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=7991713&objAction=browse&viewType=1
Pegaso: Administración del sistem...  01 Administración sistema...  02 Gestión de archivo  INSTRUMENTOS ARCHIVISTICO.S
TRD Tablas de Retención Documental",Maximo que determine la ley
410,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Tabla de valoración documental,Tabla de valoración documental FEN y FDN,Xls /Docx /PDF,Instrumentos Archivísticos / Tablas De Retención Documental,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Procesos,Dirección De Procesos,"Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=7990572&objAction=browse&viewType=1
Pegaso: dministración del sistem...  01 Administración sistema...  02 Gestión de archivo  INSTRUMENTOS ARCHIVISTICOS
TVD Tablas de Valoración Documental",Maximo que determine la ley
411,VP Operaciones,Dirección de Arquitectura empresarial,Indicadores De Procesos,Indicadores De Procesos de FDN,Xls,Indicadores  / Indicadores De Procesos,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dueño de cada Proceso,Dirección de Arquitectura empresarial,Pegaso\Vicepresidencia de Operaciones\Gestión por procesos\Indicadores de los procesos,Maximo que determine la ley
412,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Inventario Documental archivo central,Inventario Documental archivo central FEN y FDN,Xlsx/ PDF,Instrumentos Archivísticos / Inventario Documental de archivo central,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección Administrativa,Iron Mountain,"Pegaso:https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=7990662&objAction=browse&viewType=1
Pegaso: Administración del sistem...  01 Administración sistema...  02 Gestión de archivo  INSTRUMENTOS ARCHIVISTICOS
FUID Formato Único de Inventario Documental",Maximo que determine la ley
413,VP Operaciones,Dirección de Arquitectura empresarial,Megasite (Hopex),"Herramienta de consulta de procesos y atributos (documentos, indicadores, ANS) vigentes de la FDN",Software,No Aplica: Sistema De Información O Software,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección de Arquitectura empresarial,Dirección de aplicaciones y proyectos,file://fdnmegahopexprd/Portales/intranet/index.htm,Maximo que determine la ley
415,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Pegaso/Opentext (Sistema),"Gestor De Contenido Empresarial; Gestor Documental Para Operaciones Internas; Ejecutor De Procesos; Flujos De Información, Aprobaciones O Autorizaciones; Radicación De Documentos; Informes De Auditoría; Flujos De Trabajo Y Documental; Procesos De Contratación; Registro Documental; Reservorio Información; Taxonomía Clasificación Documental; Gestor De Poyectos; Ciclo Auditoría (Planeación, Ejecución, Emisión De Informes, Y Seguimiento) (Donde Guarda El Documento En Formato Original)",Software,No Aplica: Sistema De Información O Software,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Gestión Por Procesos,Gestión Por Procesos,Fileserver,Maximo que determine la ley
416,VP Operaciones,Dirección de Arquitectura empresarial,ANS de procesos,Acuerdo de Nivel de Servico de los procesos de FDN,XLs,Planes / Plan De Procesos,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dueño de cada Proceso,Dirección de Arquitectura empresarial,Pegaso\Vicepresidencia de Operaciones\Gestión por procesos\ANS de los procesos,Maximo que determine la ley
417,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Plan Institucional De Archivo,Plan Institucional De Archivo de la FDN,Docx / PDF,Instrumentos Archivísticos / Plan Institucional De Archivo,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección Administrativa,Dirección Administrativa,"Pegaso:https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=7991169&objAction=browse&viewType=1
Pegaso: Administración del sistem...  01 Administración sistema...  02 Gestión de archivo  INSTRUMENTOS ARCHIVISTICOS
PINAR Plan Institucional de Archivos",Maximo que determine la ley
418,VP Operaciones,Dirección de Arquitectura empresarial,Políticas Corporativas,Políticas Corporativas,Docx / PDF,Politicas  / Políticas Corporativas,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Procesos,Dirección De Procesos,Fileserver,Maximo que determine la ley
419,Gerencia de Talento Humano y Administrativa,Dirección Administrativa /Gestión Documental,Programa De Gestión Documental,Programa De Gestión Documental (PGD),Docx /PDF,Instrumentos Archivísticos / Programa De Gestión Documental,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección Administrativa,Dirección Administrativa,"Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=7990479&objAction=browse&viewType=1
Pegaso: Administración del sistem...  01 Administración sistema...  02 Gestión de archivo  INSTRUMENTOS ARCHIVISTICOS
PGD Programa de Gestión Documental",Maximo que determine la ley
422,VP Operaciones,Dirección de Arquitectura empresarial,Marco De Actuación De La Gestión Por Procesos,Modelo De Gestión Integral Por Proceso,Docx / PDF,Manuales / Manuales De Procesos/Procedimientos,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Gestión Administrativa,Gestión Administrativa,Fileserver,Maximo que determine la ley
425,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Estrategia/Desarrollo / Carpetas Compartidas Vp Estrategia Y Desarrollo,Documentos Técnicos De Soporte De Iniciativas (Proyectos) Que Desarrolla El Área (Nuevos Productos O Líneas De Negocio De Compañía); Planeación Del Proyecto,Docx / PDF,Proyectos / Proyectos Estratégicos,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
426,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Plan De Negocios Fdn,Plan De Negocios Fdn,Docx / PDF,Proyectos / Proyectos Estratégicos,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
427,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Plan Estratégico Corporativo,Plan Estratégico Corporativo,Docx / PDF,Planes / Plan Estratégico Corporativo,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Planeación Estrategica,Dirección De Planeación Estrategica,Fileserver,Maximo que determine la ley
428,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Sisconpes (Sistema),Reporta De Seguimiento A Compromisos En Docs. Conpes,Software,No Aplica: Sistema De Información O Software,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
429,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Smgi (Sistema),Envío (Seguimiento) Planes De Acción Sectorial (Acciones Por Estrategias Del Sector Hacienda),Software,No Aplica: Sistema De Información O Software,No,Español,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
434,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Publicación Website,"Informe De Gestión
Plan De Acción
Plan Anticorrupción
Matriz Anticorrupción
Plan Desarrollo Sectorial
Plan Estratégico",Xls,No Relacionado,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
435,Vp Desarrollo de Negocios e Innovación,Planeación estrategica y negocios de terceros / FONDES,SECOP,Aplicación para  el reporte de la Gestión Contractual en el patrimonio autonomo,Software,No Aplica: Sistema De Información O Software,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Gerencia de planeación estrategica y negocios de terceros /FONDES,Agencia Nacional de Contratación Pública Colombia Compra Eficiente,Fileserver,Maximo que determine la ley
436,Vp Desarrollo de Negocios e Innovación,Planeación estrategica y negocios de terceros / PMO,Plan de Gestión De Proyectos,"Documento con información relacionada del proyecto con metodología tradicional (objetivo, alcance, costos, plan de comunicación, entre otros…)",Docx /PDF,No Relacionado,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Gerencia de planeación estrategica y negocios de terceros /PMO,Gerencia de planeación estrategica y negocios de terceros /PMO,Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=1254823&objAction=browse&viewType=1,Maximo que determine la ley
437,Vp Desarrollo de Negocios e Innovación,Planeación estrategica y negocios de terceros / FONDES,Contratos FONDES,Documentación de Contratos derivados de la ejecución del patrimonio autonomo (etapa precontractual y contractual),Docx / PDF,Contratos/Contratos De Consultoría,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
438,Vp Desarrollo de Negocios e Innovación,Planeación estrategica y negocios de terceros / FONDES,Presupuesto FONDES,Informe de presupuesto anual FONDES,Xlsx/PDF,No Relacionado,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
439,VP Estrategia y Desarrollo,"Planeación, desarrollo y seguimiento estratégico",Disclaimer,Disclaimer,Docx / PDF,No Relacionado,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Planeación, Desarrollo Y Seguimiento Estratégico","Planeación, Desarrollo Y Seguimiento Estratégico",Fileserver,Maximo que determine la ley
440,Vp Desarrollo de Negocios e Innovación,Planeación estrategica y negocios de terceros / PMO,Acta de Seguimiento de  proyectos,Documento acta de seguimiento de los proyectos (metodología agil o tradicional) las sesiones son a demanda,Docx / PDF,No Relacionado,No,Español,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Gerencia de planeación estrategica y negocios de terceros /PMO,Gerencia de planeación estrategica y negocios de terceros /PMO,Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=1254823&objAction=browse&viewType=1,Maximo que determine la ley
441,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,Gestión de normalización alertamientos DLP segundo semestre 2022,"Actas de verificación y control de las notificaciones DLP que los colaboradores no normalizaron, excel de monitoreo y seguimiento - Ciberseguridad",Xls /Docx /PDF,Instrumentos De Control / Control De Riesgos De Procesos,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Dirección De Ciberseguridad y Seguridad de la Información,Fileserver: \\FDNFS\Seguridad de la informacion\2. Gestion Ciberseguridad\2. Gestión DLP\Forcepoint\Normalización II Semestre 2022,Maximo que determine la ley
442,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,Actas de Contoles de SGSI,Actas de verificación de controles asociados a los diferentes lineamientos dentro del SGSI,Docx / PDF,Instrumentos De Control / Control De Riesgos De Procesos,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Dirección De Ciberseguridad y Seguridad de la Información,Fileserver,Maximo que determine la ley
443,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,Inventario activos ITA,Matriz de inventario de activos publicado en ITA,Xls,Instrumentos De Control / Control De Riesgos De Procesos,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Dirección De Ciberseguridad y Seguridad de la Información,Fileserver,Maximo que determine la ley
444,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,Gestión de alertamientos DLP,"Correos de soporte alertas, formato de normalización de alertas y aplicación ForcePoint",Pst / xls,Informes / Informes de gestión,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Dirección De Ciberseguridad y Seguridad de la Información,"Fileserver: \\FDNFS\Seguridad de la informacion\2. Gestion Ciberseguridad\2. Gestión DLP\Forcepoint\Gestión
ForcePoint: https://172.20.10.136:9443/manager/login/pages/loginPage.jsf",Maximo que determine la ley
445,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,Hojas de vida reglas DLP,Archivos con información para la creación de reglas en DLP,Xls,Informes / Informes de gestión,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Dirección De Ciberseguridad y Seguridad de la Información,Fileserver,Maximo que determine la ley
446,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,DLP ForcePoint,Aplicación para el control de fuga de información Onpremise,Software,No Aplica: Sistema De Información O Software,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Jefatura de Operación y Soporte  TI,Onpremise,Maximo que determine la ley
447,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,MFA Entrust,Aplicación generadora de tokens para segundo factor de autenticación,Software,No Aplica: Sistema De Información O Software,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Entrust,Nube Híbrida,Maximo que determine la ley
448,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,DLP CASB Nestcope,Aplicación para el control de fuga de información Cloud,Software,No Aplica: Sistema De Información O Software,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Netscope,Nube,Maximo que determine la ley
449,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,FIM Solarwinds,Aplicación para el monitoreo de integridad de archivos/carpetas,Software,No Aplica: Sistema De Información O Software,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,E-dea,Nube,Maximo que determine la ley
450,VP Credito y Riesgos,Dirección de Ciberseguridad y Seguridad de la Información,PAM Senhasegura,Aplicación para la administración de usuarios privilegiados,Software,No Aplica: Sistema De Información O Software,No,Español/Ingles,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección De Ciberseguridad y Seguridad de la Información,Jefatura de Operación y Soporte  TI,Onpremise,Maximo que determine la ley
